Unnamed: 0,Mean,Zero Crossing Rate,Range,Energy,RMS,Variance,Approximation,Detail 1,Detail 2
94,-0.0357803823031408,0.1111111111111111,0.0655212860993111,0.0318273221062914,0.0409282569396817,0.0003948864583616,,,
95,-0.0380226227707367,0.1111111111111111,0.0670471660736779,0.035115225046985,0.0429903447219838,0.0004024498969492,,,
96,-0.0398167363827027,0.1111111111111111,0.0687256340454814,0.0379156542561917,0.0446716996579028,0.0004101882541562,,,
97,-0.0410792012878104,0.1111111111111111,0.0701294436218989,0.0399624824320279,0.0458616239251741,0.0004157877706096,,,
98,-0.0416574294886231,0.1111111111111111,0.070953418808057,0.0408695318052181,0.046379176251291,0.0004156865581487,,,
99,-0.0414181072610645,0.1111111111111111,0.070770313211133,0.0403076192525048,0.046059240602388,0.0004059940357796,,,
100,-0.0403130489217336,0.1111111111111111,0.0695801268311269,0.0381987849337625,0.0448381797683054,0.0003853204515687,,,
101,-0.0384145329957319,0.1111111111111111,0.067321824469064,0.0348022506833889,0.042798334131002,0.0003560210591087,,,
102,-0.0359634879000648,0.1111111111111111,0.0641785117218683,0.0307161938318763,0.0402074841369746,0.0003232693186869,,,
103,-0.0332650896296056,0.1111111111111111,0.060699505380312,0.0265879154726703,0.0374080736238289,0.0002927977841801,,,
104,-0.0306518193998216,0.1111111111111111,0.0575561926331163,0.0229548709780506,0.0347584680920769,0.0002686170715886,,,
105,-0.0283212385126571,0.1111111111111111,0.0553284078705408,0.0200392922533785,0.0324761388142599,0.0002526070413922,,,
106,-0.0263938111766148,0.1111111111111111,0.0541992566895093,0.017867134884766,0.0306655428820499,0.000243742251824,,,
107,-0.0248711435811414,0.1111111111111111,0.05407718629156,0.016314332519018,0.0293027145491389,0.0002400752969145,,,
108,-0.0237500233473435,0.2222222222222222,0.0545959854828447,0.0152761560088023,0.0283550385467838,0.0002399446019902,,,
109,-0.0230416938013479,0.2222222222222222,0.0555420310669521,0.0147404708362334,0.0278534424181033,0.0002448946013035,,,
110,-0.0227975530054492,0.2222222222222222,0.0585937910156858,0.0147417755958748,0.0278546751210398,0.0002561545030624,,,
111,-0.0230336628541144,0.2222222222222222,0.061248822171084,0.0153160133742451,0.0283920053371637,0.0002755563425885,,,
112,-0.0237162933689627,0.2222222222222222,0.0637512653290456,0.0164197416036042,0.0293972265104292,0.0003017343553427,,,
113,-0.0247057060681311,0.2222222222222222,0.0661621556885452,0.0178780511320618,0.0306749092840093,0.0003305781472573,,,
114,-0.0258123705969087,0.2222222222222222,0.0682068348541967,0.0193703052283103,0.0319294495545795,0.0003532112730262,,,
115,-0.0268323008955644,0.2222222222222222,0.0692139156372788,0.0205819109062115,0.0329128921358785,0.0003632860973978,,,
116,-0.0276353956189154,0.2222222222222222,0.0686035636475321,0.0213653452674973,0.0335334438461675,0.0003607767651701,,,
117,-0.0281863185991342,0.2222222222222222,0.0662842260864945,0.0217777198949867,0.0338555133463764,0.0003517272277747,,,
118,-0.0285316493301751,0.2222222222222222,0.0627441845459635,0.0219988153798392,0.0340269362184225,0.0003437773749125,,,
119,-0.0287292106321194,0.2222222222222222,0.0596313893982552,0.0221925934780656,0.0341764719608046,0.0003426636921429,,,
120,-0.0287886396416474,0.2222222222222222,0.06060795258185,0.0223717963066228,0.0343141802103221,0.0003486771910898,,,
121,-0.0286713878120381,0.2222222222222222,0.0627441845459635,0.0224210692526688,0.034351947200359,0.0003580077973879,,,
122,-0.0282955394815099,0.2222222222222222,0.0636597125305836,0.0221889225591198,0.0341736452464082,0.0003672004748776,,,
123,-0.0275904223144077,0.2222222222222222,0.0635986773316089,0.0215608667361871,0.0336865323207854,0.0003735510563119,,,
124,-0.0265576425001784,0.2222222222222222,0.064880416510077,0.0205258087424295,0.0328680045528438,0.0003749973481184,,,
125,-0.0252293238277559,0.2222222222222222,0.0671692364716273,0.0191405696558261,0.0317395400555556,0.0003708796221324,,,
126,-0.0236954129061556,0.2222222222222222,0.0683899404511207,0.0175405429492455,0.0303839837910193,0.0003617138782197,,,
127,-0.0220169449343521,0.2222222222222222,0.0682678700531714,0.0158741409097741,0.0289046899397732,0.0003507352362721,,,
128,-0.020234074648513,0.2222222222222222,0.067321824469064,0.0143052074852618,0.0274391263913238,0.0003434878802374,,,
129,-0.0183323463436179,0.1666666666666666,0.0663757788849565,0.0128985119793591,0.0260551156501985,0.0003427941290828,,,
130,-0.0162764238518395,0.1666666666666666,0.0659790500916212,0.0116119147891565,0.0247215171451027,0.0003462314365508,,,
131,-0.0140952185832183,0.1666666666666666,0.0664368140839312,0.010449671295734,0.0234517099541904,0.0003513075128667,,,
132,-0.011849765736729,0.1666666666666666,0.0672302716706019,0.009439205501126,0.0222890172401779,0.0003563833415175,,,
133,-0.0096830161731281,0.1666666666666666,0.0676270004639373,0.0086340451680445,0.0213172097118051,0.000360662627688,,,
134,-0.0077555888370858,0.2777777777777778,0.0669556132752159,0.0080509703429571,0.020584831337863,0.0003635861229983,,,
135,-0.0061847355582113,0.2777777777777778,0.0679932116577854,0.0076315438528536,0.0200414620919175,0.0003634092488567,,,
136,-0.00506040294552,0.2777777777777778,0.0695801268311269,0.0073576378798279,0.0196785187180924,0.0003616364209672,,,
137,-0.0043584981573113,0.2777777777777778,0.0707092780121583,0.0072521198599387,0.0195369014673295,0.0003626940127568,,,
138,-0.0040035302895901,0.2777777777777778,0.0717163587952404,0.0073312201198292,0.0196431588731886,0.0003698254357376,,,
139,-0.0038991279755545,0.2777777777777778,0.0729370627747339,0.0075501221926542,0.0199342632731927,0.0003821716532752,,,
140,-0.0039569507956358,0.2777777777777778,0.0742798371521766,0.0077651186345574,0.0202160939464177,0.0003930329948513,,,
141,-0.0041191759297527,0.2777777777777778,0.0753784707337208,0.0078551146650061,0.0203329065219879,0.0003964594772916,,,
142,-0.0043472548311844,0.2777777777777778,0.0756836467285941,0.0077539724128398,0.0202015794234533,0.0003892051866348,,,
143,-0.004634762742144,0.2777777777777778,0.0748901891419234,0.0074758816995697,0.0198360141629333,0.0003719864321961,,,
144,-0.0049897306098651,0.2777777777777778,0.0727844747772972,0.0070645353713307,0.0192825737681116,0.0003469202395636,,,
145,-0.0053977027293274,0.2777777777777778,0.0697632324280509,0.0066449314469938,0.0187011559549753,0.0003205980392981,,,
146,-0.0058586791005309,0.2777777777777778,0.0662231908875198,0.0063245316636003,0.0182447276646682,0.0002985459667549,,,
147,-0.0063710535340288,0.2777777777777778,0.0629272901428875,0.0061921908811478,0.0180528331078063,0.0002853144600848,,,
148,-0.0069476755453948,0.3888888888888889,0.0622559029541661,0.0061957844230086,0.0180580706887656,0.0002778237215163,,,
149,-0.0075837265662887,0.5,0.0621948677551914,0.0062636852291877,0.0181567520124458,0.0002721547350092,,,
150,-0.0082021095032689,0.5,0.0624084909516028,0.0062940196940526,0.0182006646698361,0.0002639895941202,,,
151,-0.0087305458312339,0.5,0.0626831493469888,0.0062596332672428,0.0181508782841619,0.0002532319519751,,,
152,-0.0090437527733408,0.5,0.0626526317475015,0.0061154327164417,0.0179405930730487,0.0002400754155874,,,
153,-0.0090566022889144,0.5,0.0621643501557041,0.0058655283756866,0.0175702026104704,0.0002266899747534,,,
154,-0.0087032406106399,0.5,0.0611877869721094,0.0055404312356251,0.0170763475011569,0.0002158552468535,,,
155,-0.0080479153163856,0.3888888888888889,0.0597229421967172,0.0051775881204222,0.0165077144970756,0.0002077356969772,,,
156,-0.0071307811423188,0.3888888888888889,0.057983439025939,0.0047700065136048,0.0158446512867988,0.0002002049347006,,,
157,-0.0060209042346477,0.3888888888888889,0.0561218654572115,0.0042923497745447,0.0150304073806623,0.0001896618582258,,,
158,-0.0047375588667329,0.5,0.0543213270874587,0.0037440921238779,0.014037716345763,0.0001746130161883,,,
159,-0.0032582583863205,0.6111111111111112,0.0526733767151425,0.0031820169766206,0.0129411969197935,0.0001568583300048,,,
160,-0.0015540913833697,0.7222222222222222,0.0511474967407757,0.0026959885428509,0.0119119324139394,0.0001394789338063,,,
161,0.0003460307320785,0.7222222222222222,0.0496826519653835,0.0023917448413901,0.0112196839278826,0.000125761570174,,,
162,0.0023232499409686,0.6111111111111112,0.0482178071899914,0.0023644062689094,0.0111553769638573,0.0001190449449175,,,
163,0.0042073101619499,0.5,0.0469055504120359,0.0026463224881282,0.0118017003416507,0.0001215786721552,,,
164,0.0058520481553727,0.4444444444444444,0.0458374344299792,0.0031761125735359,0.0129291848026001,0.0001329173520469,,,
165,0.0071530616072012,0.4444444444444444,0.0502624863556429,0.0038177268871839,0.0141750835645618,0.0001497667037058,,,
166,0.0081167752752224,0.5,0.0542297742889967,0.0044362391217537,0.0152802575098062,0.0001676042286975,,,
167,0.0088202862528778,0.5,0.0564880766510595,0.0049600306591292,0.0161571731815107,0.0001832567956346,,,
168,0.0093262359285889,0.3888888888888889,0.0572815342377303,0.0053856786876725,0.0168361745368536,0.0001964780964396,,,
169,0.0096442614390359,0.3888888888888889,0.0573120518372176,0.0057551135273884,0.0174040429776478,0.0002098889332633,,,
170,0.0097036904485639,0.2777777777777778,0.0577392982300403,0.0060961687064695,0.0179123137687745,0.0002266893762294,,,
171,0.0093679968542032,0.2777777777777778,0.0590515550079958,0.0063490523942902,0.0182800616063257,0.0002464012872707,,,
172,0.0085536588047253,0.2777777777777778,0.0611877869721093,0.0064226043879411,0.0183856414055001,0.0002648667309439,,,
173,0.0072317648900896,0.2777777777777778,0.0633545365357102,0.0062574445705344,0.0181477047563284,0.0002770407644973,,,
174,0.0055083236137785,0.1666666666666666,0.064605758114691,0.005885533209466,0.017600139367669,0.0002794232767272,,,
175,0.0035166486998681,0.3888888888888889,0.0649719693085391,0.0054477580079541,0.0169329296248995,0.0002743572876035,,,
176,0.0013852353040947,0.3888888888888889,0.0661621556885452,0.0051166557204046,0.0164102915725158,0.0002673787926472,,,
177,-0.0007831204489528,0.5,0.0673523420685513,0.0050376702060036,0.0162831365884489,0.0002645272595205,,,
178,-0.0029418390653202,0.5555555555555556,0.0684814932495827,0.0052891745394644,0.0166846518495362,0.0002697231902539,,,
179,-0.0050539781877332,0.5555555555555556,0.0694580564331775,0.0058643756957618,0.0175684760980718,0.0002831086568864,,,
180,-0.0070633211855573,0.5555555555555556,0.0701294436218989,0.0067232627024698,0.0188110587609772,0.0003039654255385,,,
181,-0.0088815276392239,0.4444444444444444,0.0719299819916517,0.0077664013902667,0.020217763672295,0.0003298764347024,,,
182,-0.0104266818869511,0.4444444444444444,0.0757446819275688,0.0088472603703977,0.0215788155989273,0.0003569295874808,,,
183,-0.0116570230031248,0.4444444444444444,0.0791016178711758,0.0098155884097439,0.0227290544524472,0.0003807237310069,,,
184,-0.0126110995344657,0.4444444444444444,0.0821228602204221,0.0106138119033933,0.0236351788469214,0.0003995818476577,,,
185,-0.0133917076055628,0.3333333333333333,0.084838926574795,0.0112947081038054,0.0243815159752817,0.00041512048866,,,
186,-0.0140791566887512,0.3333333333333333,0.0872803345337819,0.0119448824074997,0.0250734525234829,0.0004304553683809,,,
187,-0.0147136015201985,0.3333333333333333,0.0896912248932815,0.0126491987721361,0.0258020794471422,0.0004492572341014,,,
188,-0.0152693430687574,0.3333333333333333,0.0920105624543191,0.0134113887647672,0.0265680741975532,0.0004727097288152,,,
189,-0.0156724966198796,0.3333333333333333,0.09417731201792,0.0141680777607994,0.0273072939560105,0.0005000611528998,,,
190,-0.0158299031856563,0.2222222222222222,0.0960694031861348,0.0148077068135114,0.0279168943506403,0.0005287671553175,,,
191,-0.0157014080299202,0.2222222222222222,0.097717353558451,0.0152659141291035,0.0283455316529724,0.0005569349505676,,,
192,-0.0153127101838183,0.2222222222222222,0.0991211631348684,0.0155041217262867,0.028565825852698,0.000581527313473,,,
193,-0.0147071767624117,0.2222222222222222,0.1003113495148746,0.015539929541473,0.028598794179101,0.0006015899801777,,,
194,-0.0139667234274821,0.3333333333333333,0.1014710182953933,0.0154761973241081,0.0285400893703724,0.000619467337969,,,
195,-0.0131363234835372,0.3333333333333333,0.1026612046753994,0.0153801747751644,0.0284514126697321,0.0006369198882392,,,
196,-0.0122513130984045,0.3333333333333333,0.1037903558564309,0.0153225950032683,0.0283981050176428,0.0006563576959579,,,
197,-0.0113470284399113,0.3333333333333333,0.1049195070374623,0.0153322275257301,0.0284070298246662,0.0006782042890433,,,
198,-0.0104523809180983,0.3333333333333333,0.1059265878205444,0.0154098166326078,0.0284788163494125,0.0007017907138065,,,
199,-0.0096701666575545,0.3333333333333333,0.1067200454072152,0.0155105591856705,0.0285717556390651,0.0007228330971135,,,
200,-0.009053389910021,0.3333333333333333,0.1073914325959366,0.0155379956295862,0.0285970145935276,0.0007358253747995,,,
201,-0.0086887849056196,0.3333333333333333,0.1076660909913226,0.0153750711468794,0.0284466917389068,0.0007337192877522,,,
202,-0.0085667145076703,0.3333333333333333,0.1074219501954239,0.0150252747331469,0.0281212363405936,0.0007174153358675,,,
203,-0.0086373868433252,0.3333333333333333,0.1065064222108038,0.0145912125958695,0.0277120652005104,0.000693354106196,,,
204,-0.0087867624618684,0.3333333333333333,0.1049500246369497,0.0141412087569016,0.0272813882546341,0.0006670669505387,,,
205,-0.0088783152603305,0.3333333333333333,0.1029053454712982,0.0137134893111393,0.0268656396782791,0.0006429381134613,,,
206,-0.0088156738719091,0.3333333333333333,0.1007080783082099,0.0133561839148085,0.0265133371748601,0.0006252409423319,,,
207,-0.0085297721503961,0.3333333333333333,0.0987854695405077,0.0130856326198714,0.0262434278688784,0.0006159604933713,,,
208,-0.0080607648319592,0.3333333333333333,0.0971680367676789,0.0128306095019567,0.0259864433300344,0.0006103193072689,,,
209,-0.0074648685472328,0.3333333333333333,0.0957642271912614,0.0124771870096184,0.0256260424790448,0.0006009697907103,,,
210,-0.0068416670419124,0.3333333333333333,0.094268864816382,0.011974154581791,0.0251041562734047,0.0005834102542871,,,
211,-0.0062570140833129,0.3333333333333333,0.0923462560486798,0.0113916438114299,0.0244859184145005,0.0005604099753627,,,
212,-0.0057301839447947,0.3333333333333333,0.0897827776917435,0.0108468240429889,0.0238932098292964,0.0005380504679056,,,
213,-0.0052676013841446,0.3333333333333333,0.0868225705414719,0.0104682233887413,0.0234725185210967,0.0005232115013809,,,
214,-0.0048194745285147,0.3333333333333333,0.0857239369599278,0.0103019744388251,0.0232853855667196,0.0005189818462597,,,
215,-0.0043809848095651,0.3333333333333333,0.0882263801178894,0.0103259071564874,0.0233124172429601,0.0005242757698082,,,
216,-0.0040003179106967,0.3333333333333333,0.0906067528779016,0.0103490131831041,0.0233384854772948,0.0005286823609872,,,
217,-0.0037272657047574,0.3333333333333333,0.091369692865085,0.0101824010165021,0.0231498562192899,0.0005220233333399,,,
218,-0.0036373190957421,0.3333333333333333,0.0895386368958448,0.009722187851892,0.0226206564331807,0.0004984640072637,,,
219,-0.0037304780836508,0.3333333333333333,0.0852661729676177,0.0090470221281628,0.0218210691620963,0.0004622425926443,,,
220,-0.0039473136589556,0.3333333333333333,0.0799866282563085,0.0083475837456824,0.0209605942885848,0.0004237652278084,,,
221,-0.0042348215699152,0.3333333333333333,0.0754395059326954,0.0077947878785712,0.0202546783141331,0.0003923182798799,,,
222,-0.0044885995024941,0.3333333333333333,0.0726318867798605,0.0074669607107902,0.019824175446834,0.000372850406653,,,
223,-0.0046974041305654,0.3333333333333333,0.0716248059967784,0.0073581746649259,0.0196792365397028,0.0003652067452197,,,
224,-0.0048917530536163,0.4444444444444444,0.0714417003998544,0.0073362023589154,0.0196498324071003,0.0003621866656895,,,
225,-0.0050893143555606,0.4444444444444444,0.0705261724152343,0.0071890358237684,0.0194517430199488,0.0003524691859044,,,
226,-0.0053013313625253,0.4444444444444444,0.06805424685676,0.006833497293502,0.018964644797348,0.0003315536380742,,,
227,-0.005453919359962,0.3333333333333333,0.0643616173187923,0.0063480509075657,0.0182786198194354,0.0003043627061184,,,
228,-0.005469981254429,0.3333333333333333,0.0604553645844133,0.0058738408505273,0.017582648220584,0.000279228823525,,,
229,-0.0052804508997182,0.3333333333333333,0.057800333429015,0.0055233309744937,0.0170499744937202,0.0002628184685321,,,
